text,label,clean_text,emoji_count,tweet_length,has_negation,emoji_count
#أغنية دوي #الثورة- روزبه من #ليبرتي و #منيرة حمدي من #تونس #اشرف #آزادي #الحرية #ايران,OBJ,# أغنية دوي # الثورة روزبد # ليبرتي # منيرة حمدي # تونس # اشرف # ءءزادي # الحرية # ايران,0,21,0,0
"هم خلاص بقوا المتحدث الرسمي للتنظيم؟ ""_: #الشروق | واشنطن تحذر من هجمات للقاعدة بالشرق الأوسط في أغسطس """,OBJ,خلاص بقوا المتحدث الرسمي للتنظيم من _ : # الشروق | واشنطن تحذر هجمات للقاعدة بالشرق الأوسط أغسطس من,0,19,0,0
وجعتكو التويتة اللي فاتت يا إخوان معلهش تيجي فين دي جنب وجع أمهات الجندي وجيكا وكل اللي إتقتلوا في عهدكم وتحت ظل كذب رئيسكم مخلف الوعود,NEG,وجدتك التويتر اللي فاتت خوان معلش تيجي فين دي جنب وجع أمهات الجندي وشيكا وكل اللي تقتلوا عندكم وتحت ظل كذب رئيسكم خلف الوعود,0,24,0,0
مذيع التليفزيون المصري أعلن إنفجار قنبله في قسم بولاق الساعه ١٢ وبعدين رجع نفى الخبر وبعدين رجع أكده لأن الانفجار…,OBJ,مذيع التليفزيون المصري أعلن انفجار قنبله قسم بولا الساعه ١٢ وبعدين نفى الخبر وبعدين كده لن الانفجار,0,17,0,0
التسلسل المنطقى :١- رئيس مؤقت منتخب من مجلس الشعب٢- تشكيل لجنة الدستور فوراً ٣- دستور يحدد شكل النظام و يضمن مدنية الدولة والحقوق والحريات,OBJ,التسلسل المنطقى :١- رئيس مؤقت منتخب مجلس الشعب تشكيل لجنة الدستور فورا من دستور يحدد شكل النظام يضمن مدنية الدولة والحقوق الحريات,0,22,0,0
رئيس المجلس عيني والنجار والشوبكي وآخرين في لجنة المؤتمرات الدولية وهي ليست من لجان المجلس النوعية ال19 ودورها,OBJ,رئيس المجلس عيني والنار الشوكي وآخرين لجنة المؤتمرات الدولية وهي لجان المجلس النوعية الذي دورها,0,15,0,0
_ عايزيين دعم للهاشتاج ده # مخصص لقضية الطفلة سارة اسحاق 14 سنة مختطفة من اكتر من شهر ياريت #ريتويت شكرا,OBJ,_ عايزين دعم للانتاج ده # مخصص لقضية الطفلة سارة اسحاق 14 سنة مختطفة اكتر شهر ياريت # ديترويت شكرا,0,20,0,0
أنا ضيف _:الفنان المصري عمرو واكد ضيف #مجلس_مهيرة ا لآن تابعونا هنا على تويتر,OBJ,أنا ضيف _ : الفنان المصري عمرو وأكد ضيف # مجلس_مهيرة لن تابعونا تويتر,0,14,0,0
الحلقة 21 - الجزء الأول - فجر الإخوان,OBJ,الحلقة 21 - الجزء الأول - فجر الأخوان,0,8,0,0
2050 الخرطوش انا شايفه بعيني في تقارير مصورة لن تقنع عيني أن ما رأيته كان فوتوشوب مهما عملت دي هي الحقيقة اقعد اعند فيها عشان كرسي,NEUTRAL,2050 الخرطوش انا شايف بعيني تقارير مصورة NEG_تقنع عيني من NEG_رءيته الفوتوشوب عملت دي الحقيقة اقعد أعند عشان كرسي,0,19,1,0
كلمة الدكتور أحمد الطيب شيخ الأزهر للشعب المصري ـ 17 أغسطس 2013,OBJ,كلمة الدكتور محمد الطيب شيخ الزهر للشعب المصري 17 أغسطس 2013,0,11,0,0
مش لازم نكون مع بعض علشان شايلانا نفس الارض ؟؟؟؟؟,OBJ,مش NEG_لازم نكون علشان تايلاند الارض ؟؟؟؟؟,0,7,1,0
ما كل هذه الأعداد! انا مبهور عجلة ورا يا مرسي وإلا هندخل في مرحلة وا كرساه,NEUTRAL,NEG_كل الأعداد ! انا مبهور عجلة ورا مرسي ولا ندخل مرحلة كرسيه,0,12,1,0
باااااااااااااااااطل ياولاد التيت :/ من مسيرة #المطرية #أنا_حازم #مرسي_رئيسي #ياخاين_ياسيسي #حتماً_سنعود,NEUTRAL,باااااااااااااااااطل ياولاد التي : / مسيرة # المطرية # ءنا_حازم # مرسي_رءيسي # ياخاين_ياسيسي # حتما_سنعود,0,16,0,0
#وثائق سرية مسرَّبة تكشف مخططات #الشيعة #الرافضة ضد أهل #السنة #إيران #السعودية #القطيف #لبنان #اليمن #م…,OBJ,# وثائق سرية مقربة تكشف مخططات # الشيعة # الرافعة ضد هل # السنة # طيران # السعودية # اللطيف # لبنان # اليمن # من,0,26,0,0
2 الغطاء السياسي والدبلوماسي الأمريكي لإسرائيل قائم كالعادة، لا فرق بين رئيس جمهوري أو ديمقراطي، ولا بين رئيس في فترته الأولى أو الثانية,OBJ,2 الغطاء السياسي الدبلوماسي الأمريكي لإسرائيل قام كالعادة NEG_فرق رئيس جمهوري هو ديمقراطية رئيس فترته الأولى هو الثانية,0,18,1,0
بعد وقف العنف فى التحرير، الدكتور عمرو حمزاوي/ يستأنف حملتة الانتخابية من بعد ظهر اليوم,OBJ,وقف العنف فى التحرير الدكتور عمرو حمزاوي/ يستأنف حملة الانتخابية ظهر اليوم,0,12,0,0
#ثورة_الانترنت باخد الـ من هنا بحولها من هنا وهى دى قمة الانجاز العلمي:),OBJ,# ثورة_الانترنت بأخد ال حولها وهى دى قمة الانجاز العلمي : ),0,12,0,0
عندكم (نت) سرعة هدف لويس ليال ، #الاهلي #الاتحاد,OBJ,عندكم ( نت ) سرعة هدف لويس ليال من # الاولي # الاتحاد,0,13,0,0
حوار الطرشان,NEG,حوار الطرفان,0,2,0,0
ماتقلقش من #الظروف ؛اصل انت والظروف فى ايد #ربنا ولا يكلف الله نفسا إلا وسعها :) #اطمن ♡ #,OBJ,لاتقلق # الظروف واصل انت والظروف فى ايد # ربنا يكلف الله نفسا لا وسعها : ) # امن من #,0,21,0,0
#عبد_الرحيم_علي: اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي #تخابر #خونة,NEG,# عبد_الرحيم_علي : اسألوا # الراعي فعله # العراق # البرادعى_طلع_جاسوس # باسم_طلع_حرامي # تخبر # خونة,0,17,0,0
#قطر ترفض تسليم 28 شخصا من قيادات #الإخوان المسلمين ما أجملها من تُهمة وما أعظمه من موقف #شكرا…,POS,# قطر ترفض تسليم 28 شخصا قيادات # الأخوان المسلمين NEG_ءجملها تهمة معظمه موقف # شكرا,0,16,1,0
ياريت انا اشوفك قصادى #عمرو دياب,OBJ,ياريت انا اشوفك قصارى # عمرو غياب,0,7,0,0
#جميلة #هي #الحياة #بوجود #الشخص #الذي #يسألك #عن #لحظة #إستيقاظك #وعن #حياتك #اليومية #و #حتى #عن…,OBJ,# جميلة # # الحياة # بوجود # الشخص # # يسألك # # لحظة # استيقاظك # وعن # حياتك # اليومية # # # عن,0,27,0,0
"كعضو عامل في جمعية ""المؤذنين في مالطة"" أحب أقول:",OBJ,كعضو عامل جمعية من المجانين مالية من أحب تقول :,0,10,0,0
__ #ماذا_فعلت_فى_الدنيا_ليدخلك_الله_الجنة_؟ أسلمت قولا وفعلا وأسأل الله الثبات,OBJ,من # ماذا_فعلت_فى_الدنيا_ليدخلك_الله_الجنة_؟ سلمت قولا وفعلا وأسفل الله الثبات,0,9,0,0
بكيت على #لمى_الروقي وكأن لسانها يحاكيني ماظنك بالرحمن الرحيم ،، إن مت فهو بي ارحم وان عشت فهو بي أكرم ،، قلب المؤمن لا تنعدم…,OBJ,بكيت # لمى_الروقي وكان لسانها يناديني اظنك الرحمن الرحيم من من مت فهو ارحم وان عشت فهو كرم من قلب المدمن NEG_تنعدم…,0,22,1,0
على فكرة انا مش اخوان لكن كل سنة وانتم طيبين :-),OBJ,فكرة انا مش NEG_اخوان سنة وانتم طيبين : - ),0,10,1,0
التاريخ حافل برؤساء استقالوا وانتهت حياتهم السياسية تماما بسبب واقعة فساد واحدة وفي مصر يدفعون بمرشح ضده 35 واقعة فساد لم يحقق فيها احد,NEUTRAL,التاريخ حافل رؤساء استقالوا وانتهت حياتهم السياسية تماما بسبب واقعة فساد واحدة وفي مصر يدفعون مرشح ضده 35 واقعة فساد NEG_يحقق احد,0,22,1,0
تكليف الدكتور مرسى لهشام قنديل لعمل التعديلات الوزارية اللازمة التى تناسب المرحلة,OBJ,تكليف الدكتور مرسى هشام قنديل لعمل التعديلات الوزارة اللازمة التى تناسب المرحلة,0,12,0,0
دعمار علي حسن الباحث السياسي ضيف #يوسف_الحسيني الآن في #السادة_المحترمون,OBJ,دمار علي حسن الباحث السياسي ضيف # يوسف_الحسيني الآن # السادة_المحترمون,0,11,0,0
"في جلسة التحقيق : سلطان لقاضي التحقيق ""أقرر أنني أتهم السيد ا?ستاذ المحقق أحمد حنفي رياض وا?ستاذ أسامة مرزوق",OBJ,جلسة التحقيق : سلطان لقاضي التحقيق من قرر أنني تهم السيد ? أستاذ المحقق محمد أنفي رياض ? أستاذ سامة مرموق,0,21,0,0
